fecha,hora,tienda_id,producto_id,cantidad,medio_pago
2026-09-09,11:49:35,4,16,1,Tarjeta
2026-09-09,08:06:54,3,5,6,Tarjeta
2026-09-09,18:09:47,2,17,5,Efectivo
2026-09-09,15:35:22,2,5,3,Tarjeta
2026-09-09,08:35:24,3,12,1,Efectivo
2026-09-09,16:44:16,3,3,5,Tarjeta
2026-09-09,20:34:47,3,1,5,Efectivo
2026-09-09,15:50:24,2,4,4,Efectivo
2026-09-09,20:05:39,4,16,4,Efectivo
2026-09-09,19:45:58,2,17,6,Yape/Plin
2026-09-09,11:53:52,4,12,3,Tarjeta
2026-09-09,15:45:04,1,5,5,Yape/Plin
2026-09-09,11:50:11,3,7,4,Tarjeta
2026-09-09,11:14:19,3,8,6,Yape/Plin
2026-09-09,20:14:26,1,10,4,Tarjeta
2026-09-09,13:14:50,2,20,2,Tarjeta
2026-09-09,21:16:23,1,9,2,Tarjeta
2026-09-09,20:52:02,1,18,1,Yape/Plin
2026-09-09,15:23:15,2,2,5,Yape/Plin
2026-09-09,11:13:32,2,2,1,Efectivo
2026-09-09,11:22:41,4,9,5,Tarjeta
2026-09-09,09:41:42,1,5,6,Yape/Plin
2026-09-09,15:03:32,1,9,4,Tarjeta
2026-09-09,13:21:18,4,13,4,Tarjeta
2026-09-09,12:29:48,2,9,5,Tarjeta
2026-09-09,14:50:10,2,15,1,Yape/Plin
2026-09-09,13:37:24,1,17,3,Efectivo
2026-09-09,12:42:09,4,18,5,Efectivo
2026-09-09,14:19:12,2,2,4,Yape/Plin
2026-09-09,08:37:59,2,13,5,Yape/Plin
2026-09-09,15:43:33,2,14,3,Efectivo
2026-09-09,13:11:05,2,11,6,Yape/Plin
2026-09-09,08:31:33,2,15,1,Efectivo
2026-09-09,13:31:06,2,15,3,Tarjeta
2026-09-09,12:58:21,3,12,6,Tarjeta
2026-09-09,11:30:21,3,7,2,Tarjeta
2026-09-09,12:25:49,1,12,1,Tarjeta
2026-09-09,14:19:47,1,7,5,Tarjeta
2026-09-09,17:41:56,1,8,3,Efectivo
2026-09-09,14:55:16,2,12,1,Tarjeta
2026-09-09,14:22:36,4,21,2,Tarjeta
2026-09-09,17:04:20,2,12,2,Tarjeta
2026-09-09,08:11:46,3,19,5,Efectivo
2026-09-09,20:25:25,1,16,4,Efectivo
2026-09-09,09:19:37,3,14,3,Tarjeta
2026-09-09,10:47:42,3,9,5,Yape/Plin
2026-09-09,18:35:07,3,13,3,Yape/Plin
2026-09-09,12:26:06,1,12,3,Tarjeta
2026-09-09,15:31:35,2,18,6,Yape/Plin
2026-09-09,20:35:13,4,3,1,Yape/Plin
2026-09-09,10:48:25,2,18,4,Yape/Plin
2026-09-09,14:52:43,2,20,3,Efectivo
2026-09-09,21:33:47,4,15,2,Yape/Plin
2026-09-09,18:07:51,4,17,3,Efectivo
2026-09-09,09:46:36,4,10,4,Yape/Plin
2026-09-09,21:32:44,2,9,4,Yape/Plin
2026-09-09,21:02:42,2,12,4,Efectivo
2026-09-09,20:17:47,1,10,5,Efectivo
2026-09-09,12:44:02,3,9,2,Yape/Plin
2026-09-09,13:25:36,1,17,1,Efectivo
2026-09-09,10:03:33,4,21,6,Tarjeta
2026-09-09,10:02:25,3,14,4,Efectivo
2026-09-09,15:21:08,1,15,4,Yape/Plin
2026-09-09,18:02:17,2,21,1,Efectivo
2026-09-09,09:03:24,3,21,2,Yape/Plin
2026-09-09,12:01:11,2,8,1,Tarjeta
2026-09-09,21:46:19,2,21,3,Efectivo
2026-09-09,16:05:23,4,17,6,Efectivo
2026-09-09,09:19:49,4,18,1,Tarjeta
2026-09-09,21:40:42,4,18,2,Efectivo
2026-09-09,09:50:28,1,21,5,Efectivo
2026-09-09,12:26:29,1,14,2,Tarjeta
2026-09-09,17:21:48,2,1,2,Yape/Plin
2026-09-09,10:25:37,4,2,6,Efectivo
2026-09-09,11:41:41,2,7,3,Tarjeta
2026-09-09,17:25:32,1,7,3,Yape/Plin
2026-09-09,15:25:51,2,16,4,Tarjeta
2026-09-09,18:57:31,1,1,4,Yape/Plin
2026-09-09,18:52:16,4,3,6,Efectivo
2026-09-09,11:01:24,1,20,6,Tarjeta
2026-09-09,12:10:51,3,10,6,Yape/Plin
2026-09-09,13:00:14,4,21,1,Efectivo
2026-09-09,17:24:10,3,21,2,Efectivo
2026-09-09,11:09:35,2,3,4,Tarjeta
2026-09-09,16:08:59,4,14,1,Yape/Plin
2026-09-09,17:55:49,2,21,3,Yape/Plin
2026-09-09,15:58:06,4,2,3,Tarjeta
2026-09-09,13:53:32,2,1,3,Efectivo
2026-09-09,08:02:13,2,14,5,Tarjeta
2026-09-09,15:03:40,3,20,3,Efectivo
2026-09-09,14:46:21,1,17,3,Tarjeta
2026-09-09,16:57:29,2,15,4,Efectivo
2026-09-09,14:24:19,3,7,2,Tarjeta
2026-09-09,11:54:13,3,16,4,Efectivo
2026-09-09,20:05:49,3,9,6,Efectivo
2026-09-09,09:43:24,1,3,4,Tarjeta
2026-09-09,09:13:14,1,10,1,Yape/Plin
2026-09-09,14:10:10,4,15,3,Tarjeta
2026-09-09,10:17:21,3,15,6,Yape/Plin
2026-09-09,12:17:49,1,1,1,Efectivo
2026-09-09,14:55:24,2,3,5,Yape/Plin
2026-09-09,15:44:26,4,19,3,Yape/Plin
2026-09-09,18:11:17,3,10,1,Tarjeta
2026-09-09,13:53:49,4,15,6,Tarjeta
2026-09-09,10:52:32,3,15,6,Tarjeta
2026-09-09,20:14:15,2,19,6,Yape/Plin
2026-09-09,08:16:57,1,15,4,Yape/Plin
2026-09-09,19:00:33,3,21,6,Tarjeta
2026-09-09,16:58:54,3,10,6,Tarjeta
2026-09-09,08:59:39,3,7,3,Tarjeta
2026-09-09,16:25:59,1,15,2,Tarjeta
2026-09-09,17:17:39,4,12,2,Tarjeta
2026-09-09,12:59:04,3,12,4,Tarjeta
2026-09-09,14:37:28,1,8,6,Yape/Plin
2026-09-09,16:45:52,4,13,5,Tarjeta
2026-09-09,09:24:58,2,5,5,Tarjeta
2026-09-09,21:29:28,4,14,4,Efectivo
2026-09-09,13:46:53,4,20,3,Efectivo
2026-09-09,15:26:42,3,9,4,Tarjeta
2026-09-09,19:13:55,3,19,2,Efectivo
2026-09-09,19:12:25,4,12,4,Efectivo
2026-09-09,10:03:15,1,7,5,Efectivo
2026-09-09,08:47:04,1,14,5,Efectivo
2026-09-09,12:30:03,3,2,3,Yape/Plin
2026-09-09,18:05:59,2,4,3,Tarjeta
2026-09-09,09:07:43,4,16,1,Tarjeta
2026-09-09,21:52:28,2,20,3,Efectivo
2026-09-09,19:12:24,4,14,1,Tarjeta
2026-09-09,17:26:41,3,9,1,Yape/Plin
2026-09-09,20:44:35,2,19,2,Tarjeta
2026-09-09,19:57:44,4,15,2,Tarjeta
2026-09-09,15:42:21,3,6,1,Efectivo
2026-09-09,17:11:20,2,16,5,Tarjeta
2026-09-09,12:28:00,3,8,3,Efectivo
2026-09-09,21:07:23,2,17,6,Efectivo
2026-09-09,16:17:26,4,6,6,Efectivo
2026-09-09,15:12:07,2,20,5,Yape/Plin
2026-09-09,21:22:28,2,3,1,Tarjeta
2026-09-09,15:14:41,2,12,4,Yape/Plin
2026-09-09,20:48:17,3,21,6,Efectivo
2026-09-09,10:10:35,3,21,2,Yape/Plin
2026-09-09,11:03:19,4,8,6,Efectivo
2026-09-09,16:01:00,1,21,3,Yape/Plin
2026-09-09,13:20:53,2,5,3,Efectivo
2026-09-09,16:59:27,1,21,4,Tarjeta
2026-09-09,14:58:06,2,13,5,Efectivo
2026-09-09,20:23:11,3,16,3,Efectivo
2026-09-09,11:13:46,4,3,6,Tarjeta
2026-09-09,20:13:07,1,14,5,Yape/Plin
2026-09-09,18:30:26,4,14,1,Efectivo
2026-09-09,20:17:13,3,11,5,Tarjeta
2026-09-09,10:18:45,4,12,2,Yape/Plin
2026-09-09,20:32:27,2,17,1,Yape/Plin
2026-09-09,16:39:02,2,21,1,Efectivo
2026-09-09,15:10:43,1,16,4,Tarjeta
2026-09-09,13:01:05,2,9,3,Tarjeta
2026-09-09,08:36:51,4,13,5,Efectivo
2026-09-09,19:53:45,4,8,2,Yape/Plin
2026-09-09,17:23:10,2,15,6,Efectivo
2026-09-09,12:38:29,4,4,5,Tarjeta
2026-09-09,15:43:04,3,3,1,Tarjeta
2026-09-09,13:19:24,4,6,1,Efectivo
2026-09-09,10:16:42,2,8,6,Efectivo
2026-09-09,11:47:17,3,9,4,Yape/Plin
2026-09-09,12:41:54,1,16,3,Tarjeta
2026-09-09,09:49:02,2,2,3,Yape/Plin
2026-09-09,18:37:23,3,17,4,Yape/Plin
2026-09-09,12:38:23,2,9,5,Efectivo
2026-09-09,12:25:32,4,10,3,Efectivo
2026-09-09,08:07:54,4,11,4,Tarjeta
2026-09-09,12:13:37,2,17,5,Yape/Plin
2026-09-09,16:29:55,1,8,3,Efectivo
2026-09-09,21:05:16,4,3,6,Tarjeta
2026-09-09,17:22:31,3,6,3,Tarjeta
2026-09-09,11:46:40,3,9,1,Yape/Plin
2026-09-09,21:38:02,1,1,3,Tarjeta
2026-09-09,15:21:43,2,2,4,Tarjeta
2026-09-09,11:39:03,3,14,4,Efectivo
2026-09-09,20:04:50,4,4,5,Efectivo
2026-09-09,19:26:21,2,1,6,Efectivo
2026-09-09,08:50:14,1,8,3,Efectivo
2026-09-09,15:54:57,2,14,3,Yape/Plin
2026-09-09,19:52:16,3,9,3,Efectivo
2026-09-09,20:22:27,1,11,6,Tarjeta
2026-09-09,14:09:37,4,13,6,Yape/Plin
2026-09-09,11:32:09,1,15,1,Efectivo
2026-09-09,17:08:12,2,1,3,Yape/Plin
2026-09-09,16:03:09,1,15,3,Efectivo
2026-09-09,18:53:03,4,16,5,Efectivo
2026-09-09,15:20:01,2,10,1,Efectivo
2026-09-09,21:59:10,3,13,1,Yape/Plin
2026-09-09,11:49:32,3,6,3,Efectivo
2026-09-09,08:35:29,2,15,4,Efectivo
2026-09-09,09:44:17,2,15,2,Tarjeta
2026-09-09,12:15:42,2,20,6,Efectivo
2026-09-09,10:27:10,4,6,4,Efectivo
2026-09-09,18:30:09,1,18,6,Efectivo
2026-09-09,15:46:48,3,4,2,Tarjeta
2026-09-09,12:55:41,2,16,5,Efectivo
2026-09-09,16:53:49,2,13,2,Tarjeta
2026-09-09,09:33:35,2,14,1,Efectivo
2026-09-09,13:57:38,4,2,1,Efectivo
2026-09-09,18:01:52,3,15,5,Yape/Plin
2026-09-09,11:18:32,4,8,6,Efectivo
2026-09-09,11:54:50,4,16,6,Efectivo
2026-09-09,18:51:07,1,9999,2,Tarjeta
2026-09-09,10:47:10,4,9999,4,Tarjeta
2026-09-09,19:31:54,999,4,2,Efectivo
2026-09-09,12:21:31,2,9999,3,Tarjeta
2026-09-09,21:23:20,999,10,4,Efectivo
2026-09-09,11:30:21,3,7,2,Tarjeta
2026-09-09,08:23:17,2,9999,3,Tarjeta
