fecha,hora,tienda_id,producto_id,cantidad,medio_pago
2026-09-13,11:42:02,4,4,2,Efectivo
2026-09-13,17:05:47,1,18,4,Tarjeta
2026-09-13,13:36:04,1,21,5,Yape/Plin
2026-09-13,08:39:35,2,12,1,Yape/Plin
2026-09-13,18:39:56,3,8,1,Tarjeta
2026-09-13,10:11:12,2,7,4,Yape/Plin
2026-09-13,16:53:50,4,8,2,Efectivo
2026-09-13,13:41:05,1,4,3,Tarjeta
2026-09-13,21:02:50,3,9,6,Tarjeta
2026-09-13,16:23:39,4,21,1,Tarjeta
2026-09-13,09:40:11,2,2,3,Efectivo
2026-09-13,08:26:57,2,7,3,Yape/Plin
2026-09-13,17:21:09,2,7,5,Efectivo
2026-09-13,16:07:56,4,1,5,Efectivo
2026-09-13,09:49:07,3,15,6,Yape/Plin
2026-09-13,08:23:01,4,11,5,Efectivo
2026-09-13,17:22:25,1,3,4,Yape/Plin
2026-09-13,16:54:04,4,2,1,Efectivo
2026-09-13,14:19:24,1,16,1,Yape/Plin
2026-09-13,20:59:37,4,4,5,Tarjeta
2026-09-13,12:47:46,1,6,1,Yape/Plin
2026-09-13,09:49:36,4,6,2,Efectivo
2026-09-13,18:50:12,2,17,6,Efectivo
2026-09-13,12:44:28,3,17,1,Efectivo
2026-09-13,15:36:33,2,2,4,Efectivo
2026-09-13,12:19:57,1,13,5,Tarjeta
2026-09-13,14:17:17,2,17,1,Efectivo
2026-09-13,12:52:05,1,12,3,Tarjeta
2026-09-13,12:45:25,1,15,3,Tarjeta
2026-09-13,17:41:26,2,20,3,Efectivo
2026-09-13,08:42:56,4,9,3,Efectivo
2026-09-13,17:50:11,2,7,6,Efectivo
2026-09-13,16:45:52,2,15,2,Efectivo
2026-09-13,17:35:09,4,4,3,Efectivo
2026-09-13,14:52:07,1,11,6,Tarjeta
2026-09-13,08:01:45,4,8,1,Tarjeta
2026-09-13,08:17:57,4,5,5,Efectivo
2026-09-13,09:45:10,4,11,5,Tarjeta
2026-09-13,21:07:13,2,8,2,Efectivo
2026-09-13,17:50:38,2,17,3,Tarjeta
2026-09-13,12:06:59,4,8,3,Tarjeta
2026-09-13,14:40:29,1,18,4,Tarjeta
2026-09-13,21:41:46,2,13,4,Yape/Plin
2026-09-13,14:19:24,3,11,3,Efectivo
2026-09-13,16:44:59,4,9,5,Yape/Plin
2026-09-13,16:44:17,4,2,3,Efectivo
2026-09-13,08:48:54,4,15,4,Efectivo
2026-09-13,12:48:55,1,5,5,Tarjeta
2026-09-13,13:27:02,4,8,3,Tarjeta
2026-09-13,14:15:50,3,16,5,Efectivo
2026-09-13,20:23:37,3,10,4,Yape/Plin
2026-09-13,16:08:13,2,19,6,Tarjeta
2026-09-13,09:16:02,1,13,5,Yape/Plin
2026-09-13,13:02:40,2,19,4,Tarjeta
2026-09-13,13:47:41,4,1,6,Yape/Plin
2026-09-13,18:00:22,2,2,4,Yape/Plin
2026-09-13,19:27:54,3,2,4,Tarjeta
2026-09-13,15:04:31,4,4,3,Yape/Plin
2026-09-13,18:51:15,4,19,4,Efectivo
2026-09-13,12:05:57,4,6,3,Tarjeta
2026-09-13,20:53:26,2,20,2,Tarjeta
2026-09-13,11:14:48,2,1,5,Tarjeta
2026-09-13,13:09:26,1,21,2,Tarjeta
2026-09-13,16:27:48,2,12,4,Efectivo
2026-09-13,14:09:59,2,5,2,Efectivo
2026-09-13,12:32:38,2,14,3,Efectivo
2026-09-13,09:52:19,1,6,5,Yape/Plin
2026-09-13,11:11:39,3,15,4,Tarjeta
2026-09-13,11:22:34,4,21,3,Efectivo
2026-09-13,12:18:47,4,13,4,Tarjeta
2026-09-13,20:25:32,1,20,6,Tarjeta
2026-09-13,11:39:30,4,8,4,Tarjeta
2026-09-13,08:58:52,1,18,1,Tarjeta
2026-09-13,20:09:41,1,16,5,Efectivo
2026-09-13,13:12:53,4,6,6,Yape/Plin
2026-09-13,13:53:31,2,7,3,Tarjeta
2026-09-13,17:14:41,4,12,4,Tarjeta
2026-09-13,09:33:45,3,21,6,Yape/Plin
2026-09-13,09:17:30,1,19,2,Yape/Plin
2026-09-13,19:59:14,1,5,3,Efectivo
2026-09-13,14:13:17,1,1,2,Efectivo
2026-09-13,16:09:52,1,12,3,Tarjeta
2026-09-13,16:54:46,1,13,3,Tarjeta
2026-09-13,21:09:42,4,1,2,Tarjeta
2026-09-13,15:20:41,4,6,2,Yape/Plin
2026-09-13,19:14:35,4,6,5,Yape/Plin
2026-09-13,14:38:56,2,4,1,Yape/Plin
2026-09-13,17:40:58,3,5,6,Tarjeta
2026-09-13,17:35:05,3,6,5,Efectivo
2026-09-13,08:26:18,4,7,2,Tarjeta
2026-09-13,17:38:24,3,20,1,Yape/Plin
2026-09-13,17:51:06,4,13,6,Efectivo
2026-09-13,10:54:08,2,18,1,Tarjeta
2026-09-13,15:08:03,4,12,1,Yape/Plin
2026-09-13,10:59:45,4,5,5,Tarjeta
2026-09-13,12:45:40,1,3,1,Yape/Plin
2026-09-13,18:11:23,1,17,4,Tarjeta
2026-09-13,16:33:10,2,8,3,Efectivo
2026-09-13,12:03:00,3,10,6,Efectivo
2026-09-13,20:42:03,2,9,3,Tarjeta
2026-09-13,18:01:30,4,7,2,Efectivo
2026-09-13,19:32:55,1,12,6,Yape/Plin
2026-09-13,10:58:32,4,11,5,Tarjeta
2026-09-13,10:56:01,2,13,1,Yape/Plin
2026-09-13,10:15:15,2,14,1,Efectivo
2026-09-13,21:50:35,4,21,1,Tarjeta
2026-09-13,09:45:46,2,8,6,Tarjeta
2026-09-13,18:53:36,1,19,2,Yape/Plin
2026-09-13,11:24:01,2,15,1,Tarjeta
2026-09-13,19:28:15,2,18,1,Yape/Plin
2026-09-13,21:25:37,3,17,1,Tarjeta
2026-09-13,12:32:33,3,18,3,Tarjeta
2026-09-13,10:00:09,1,15,4,Tarjeta
2026-09-13,19:05:02,2,21,1,Yape/Plin
2026-09-13,18:42:30,2,2,6,Efectivo
2026-09-13,21:46:38,2,18,6,Yape/Plin
2026-09-13,11:42:20,2,5,5,Tarjeta
2026-09-13,14:20:08,1,7,5,Yape/Plin
2026-09-13,17:12:56,2,1,2,Efectivo
2026-09-13,12:04:17,1,3,1,Efectivo
2026-09-13,15:39:58,3,20,1,Tarjeta
2026-09-13,08:43:31,3,21,5,Tarjeta
2026-09-13,14:58:01,3,15,5,Efectivo
2026-09-13,09:54:18,3,13,6,Efectivo
2026-09-13,10:33:57,2,21,4,Yape/Plin
2026-09-13,10:17:09,1,12,1,Efectivo
2026-09-13,18:47:22,2,2,4,Efectivo
2026-09-13,17:48:31,3,11,5,Tarjeta
2026-09-13,09:27:56,2,9,2,Efectivo
2026-09-13,20:15:29,4,19,5,Efectivo
2026-09-13,13:44:23,4,15,6,Efectivo
2026-09-13,10:45:29,2,8,1,Yape/Plin
2026-09-13,16:58:59,3,2,1,Tarjeta
2026-09-13,19:10:08,4,20,6,Yape/Plin
2026-09-13,09:06:04,4,9,2,Efectivo
2026-09-13,14:55:55,2,14,1,Yape/Plin
2026-09-13,09:04:58,2,3,2,Tarjeta
2026-09-13,14:30:22,2,16,1,Efectivo
2026-09-13,09:50:09,4,5,6,Tarjeta
2026-09-13,15:08:10,2,3,3,Efectivo
2026-09-13,16:11:26,4,9,4,Yape/Plin
2026-09-13,19:45:27,4,7,2,Tarjeta
2026-09-13,12:27:22,3,19,3,Tarjeta
2026-09-13,14:19:02,2,6,5,Tarjeta
2026-09-13,08:22:12,4,12,2,Yape/Plin
2026-09-13,15:07:36,2,16,4,Efectivo
2026-09-13,20:49:07,2,19,5,Tarjeta
2026-09-13,20:17:04,4,21,5,Efectivo
2026-09-13,20:19:19,4,11,2,Efectivo
2026-09-13,12:32:41,2,2,3,Yape/Plin
2026-09-13,21:37:33,1,5,5,Tarjeta
2026-09-13,14:36:29,2,1,3,Tarjeta
2026-09-13,11:17:57,1,18,2,Yape/Plin
2026-09-13,12:44:54,3,9,1,Efectivo
2026-09-13,21:27:58,1,21,6,Tarjeta
2026-09-13,21:24:40,3,21,1,Efectivo
2026-09-13,18:05:14,2,6,6,Yape/Plin
2026-09-13,17:00:46,4,9,5,Tarjeta
2026-09-13,15:13:15,999,12,4,Efectivo
2026-09-13,18:57:44,3,9999,1,Tarjeta
2026-09-13,20:31:37,999,19,3,Efectivo
2026-09-13,09:26:14,3,9999,3,Tarjeta
2026-09-13,10:11:53,999,16,2,Efectivo
2026-09-13,14:19:24,3,11,3,Efectivo
2026-09-13,10:27:36,999,12,4,Efectivo
2026-09-13,17:10:49,2,7,0,Yape/Plin
2026-09-13,20:36:06,999,18,1,Efectivo
2026-09-13,12:32:41,2,2,3,Yape/Plin
2026-09-13,16:08:13,2,19,6,Tarjeta
2026-09-13,17:48:24,1,9999,2,Tarjeta
2026-09-13,17:10:49,2,7,0,Yape/Plin
2026-09-13,14:46:05,2,1,2,Tarjeta
2026-09-13,10:56:01,999,21,4,Efectivo
2026-09-13,18:17:54,999,16,4,Efectivo
2026-09-13,21:28:06,999,7,3,Efectivo
2026-09-13,18:25:06,3,9999,4,Tarjeta
2026-09-13,12:48:21,3,7,3,Yape/Plin
2026-09-13,13:12:53,4,6,6,Yape/Plin
2026-09-13,08:40:49,1,10,-2,Yape/Plin
2026-09-13,11:13:57,999,19,1,Efectivo
2026-09-13,20:33:53,999,2,1,Efectivo
2026-09-13,21:27:58,1,21,6,Tarjeta
2026-09-13,21:22:35,2,21,0,Yape/Plin
2026-09-13,14:32:14,999,4,1,Efectivo
2026-09-13,11:15:21,1,9999,3,Tarjeta
2026-09-13,11:11:40,1,10,300,Yape/Plin
2026-09-13,14:04:05,999,5,4,Efectivo
2026-09-13,10:20:41,999,7,4,Efectivo
2026-09-13,12:03:00,3,10,6,Efectivo
2026-09-13,13:11:29,4,9999,1,Tarjeta
2026-09-13,11:21:02,999,9,4,Efectivo
2026-09-13,12:44:11,999,3,3,Efectivo
2026-09-13,15:36:25,999,13,2,Efectivo
2026-09-13,08:36:00,1,18,3,Efectivo
2026-09-13,08:32:01,3,5,6,Yape/Plin
2026-09-13,17:35:09,4,4,3,Efectivo
2026-09-13,21:28:15,3,9999,4,Tarjeta
2026-09-13,17:18:52,4,9,300,Yape/Plin
2026-09-13,21:51:42,1,9999,4,Tarjeta
2026-09-13,09:52:23,3,9999,2,Tarjeta
2026-09-13,14:50:02,999,8,3,Efectivo
2026-09-13,14:14:38,2,9999,1,Tarjeta
2026-09-13,12:14:12,3,7,0,Yape/Plin
2026-09-13,19:28:19,999,5,1,Efectivo
2026-09-13,13:13:32,4,9999,3,Tarjeta
2026-09-13,13:32:16,1,13,300,Yape/Plin
2026-09-13,14:30:22,2,16,1,Efectivo
2026-09-13,19:39:43,1,19,-2,Yape/Plin
2026-09-13,11:52:01,1,9999,3,Tarjeta
2026-09-13,12:07:50,3,6,-2,Yape/Plin
2026-09-13,18:09:37,999,10,4,Efectivo
2026-09-13,17:35:09,4,4,3,Efectivo
2026-09-13,14:58:01,3,15,5,Efectivo
