fecha,hora,tienda_id,producto_id,cantidad,medio_pago
2026-09-17,08:57:47,1,19,3,Tarjeta
2026-09-17,13:16:05,1,16,2,Tarjeta
2026-09-17,15:13:29,3,13,6,Yape/Plin
2026-09-17,12:49:38,2,1,1,Yape/Plin
2026-09-17,16:12:48,4,14,3,Efectivo
2026-09-17,15:41:08,2,19,3,Efectivo
2026-09-17,16:41:29,4,18,5,Yape/Plin
2026-09-17,21:25:00,1,21,2,Efectivo
2026-09-17,17:30:46,1,17,5,Efectivo
2026-09-17,19:40:52,4,21,2,Tarjeta
2026-09-17,09:21:36,1,8,3,Yape/Plin
2026-09-17,10:24:10,4,2,1,Efectivo
2026-09-17,08:10:17,3,1,4,Efectivo
2026-09-17,17:46:55,2,9,3,Efectivo
2026-09-17,13:08:52,1,8,4,Yape/Plin
2026-09-17,10:17:01,4,11,3,Tarjeta
2026-09-17,10:36:50,2,7,4,Yape/Plin
2026-09-17,18:33:24,4,20,3,Yape/Plin
2026-09-17,10:55:37,3,8,6,Tarjeta
2026-09-17,11:50:20,3,4,4,Yape/Plin
2026-09-17,20:36:47,3,19,3,Tarjeta
2026-09-17,12:14:25,4,5,1,Efectivo
2026-09-17,21:27:28,4,3,5,Yape/Plin
2026-09-17,13:49:44,4,10,3,Tarjeta
2026-09-17,12:26:34,1,1,6,Yape/Plin
2026-09-17,19:59:17,2,11,6,Tarjeta
2026-09-17,11:11:03,2,13,6,Tarjeta
2026-09-17,11:38:36,4,10,1,Yape/Plin
2026-09-17,15:24:21,2,10,4,Efectivo
2026-09-17,16:28:32,4,8,6,Tarjeta
2026-09-17,21:32:47,1,1,3,Efectivo
2026-09-17,17:32:44,3,1,5,Tarjeta
2026-09-17,17:29:07,3,20,2,Efectivo
2026-09-17,21:08:38,1,10,3,Yape/Plin
2026-09-17,16:02:11,3,6,2,Tarjeta
2026-09-17,08:53:58,1,3,2,Yape/Plin
2026-09-17,10:11:52,4,3,2,Efectivo
2026-09-17,12:22:51,2,4,5,Yape/Plin
2026-09-17,20:40:28,4,12,6,Yape/Plin
2026-09-17,14:47:50,2,21,3,Yape/Plin
2026-09-17,11:36:11,4,20,1,Efectivo
2026-09-17,16:19:04,4,11,4,Yape/Plin
2026-09-17,13:39:41,2,4,5,Yape/Plin
2026-09-17,10:07:07,3,12,3,Yape/Plin
2026-09-17,15:59:54,2,19,1,Efectivo
2026-09-17,11:05:58,2,5,6,Tarjeta
2026-09-17,18:55:40,2,5,3,Tarjeta
2026-09-17,19:16:36,1,16,4,Efectivo
2026-09-17,15:18:40,3,14,4,Yape/Plin
2026-09-17,10:20:53,3,6,1,Tarjeta
2026-09-17,13:22:16,2,16,1,Tarjeta
2026-09-17,18:46:23,3,18,4,Tarjeta
2026-09-17,16:13:53,2,13,1,Tarjeta
2026-09-17,09:33:44,2,9,3,Yape/Plin
2026-09-17,16:05:00,2,5,1,Efectivo
2026-09-17,21:53:49,3,2,4,Yape/Plin
2026-09-17,08:54:45,4,7,5,Efectivo
2026-09-17,11:07:04,4,19,2,Efectivo
2026-09-17,21:45:20,2,15,3,Efectivo
2026-09-17,15:56:02,1,21,1,Efectivo
2026-09-17,08:25:21,3,7,2,Efectivo
2026-09-17,20:38:24,1,9,5,Yape/Plin
2026-09-17,11:33:39,3,17,3,Efectivo
2026-09-17,12:03:58,2,13,1,Tarjeta
2026-09-17,13:17:47,4,9,2,Yape/Plin
2026-09-17,16:41:29,3,12,3,Efectivo
2026-09-17,18:55:27,4,12,1,Tarjeta
2026-09-17,20:27:02,1,8,4,Yape/Plin
2026-09-17,11:53:42,4,14,4,Efectivo
2026-09-17,20:21:19,4,2,2,Tarjeta
2026-09-17,18:42:38,1,1,3,Yape/Plin
2026-09-17,17:56:41,4,20,2,Tarjeta
2026-09-17,20:40:01,4,4,5,Tarjeta
2026-09-17,17:41:49,3,10,3,Yape/Plin
2026-09-17,12:12:33,2,4,6,Yape/Plin
2026-09-17,16:15:21,1,12,4,Efectivo
2026-09-17,16:01:29,2,21,5,Efectivo
2026-09-17,12:18:33,4,10,1,Efectivo
2026-09-17,17:48:27,2,7,6,Efectivo
2026-09-17,14:30:26,2,13,6,Yape/Plin
2026-09-17,19:55:46,2,13,1,Tarjeta
2026-09-17,21:51:45,2,8,4,Efectivo
2026-09-17,20:06:49,3,7,6,Efectivo
2026-09-17,13:43:44,4,2,6,Tarjeta
2026-09-17,17:24:32,1,4,1,Tarjeta
2026-09-17,13:22:31,3,21,3,Yape/Plin
2026-09-17,16:02:42,4,10,2,Efectivo
2026-09-17,12:05:25,999,20,1,Efectivo
2026-09-17,16:03:23,4,3,0,Yape/Plin
2026-09-17,16:04:37,4,9999,3,Tarjeta
2026-09-17,12:19:23,999,12,1,Efectivo
2026-09-17,21:18:20,1,16,6,Efectivo
2026-09-17,21:32:41,3,14,3,Efectivo
