fecha,hora,tienda_id,producto_id,cantidad,medio_pago
2026-09-11,21:51:46,2,2,2,Efectivo
2026-09-11,09:41:34,2,10,5,Yape/Plin
2026-09-11,21:47:28,3,21,2,Tarjeta
2026-09-11,16:01:20,1,14,6,Efectivo
2026-09-11,20:47:04,2,19,5,Yape/Plin
2026-09-11,17:14:02,4,21,6,Tarjeta
2026-09-11,08:53:50,1,20,6,Efectivo
2026-09-11,18:42:54,4,5,6,Tarjeta
2026-09-11,16:44:21,3,21,4,Yape/Plin
2026-09-11,12:52:59,3,13,4,Yape/Plin
2026-09-11,17:12:05,4,9,6,Tarjeta
2026-09-11,11:47:22,3,1,5,Tarjeta
2026-09-11,18:34:04,3,5,6,Efectivo
2026-09-11,12:05:43,2,15,1,Efectivo
2026-09-11,10:28:54,2,14,1,Yape/Plin
2026-09-11,21:11:04,3,14,5,Yape/Plin
2026-09-11,12:22:07,1,2,3,Tarjeta
2026-09-11,20:50:58,1,13,1,Tarjeta
2026-09-11,21:26:58,2,12,5,Tarjeta
2026-09-11,20:02:06,2,13,6,Efectivo
2026-09-11,14:29:10,4,4,2,Tarjeta
2026-09-11,10:08:03,3,13,3,Efectivo
2026-09-11,18:32:34,4,3,3,Yape/Plin
2026-09-11,08:47:58,1,12,1,Yape/Plin
2026-09-11,08:39:45,2,3,1,Yape/Plin
2026-09-11,14:47:00,4,3,4,Efectivo
2026-09-11,21:23:35,4,12,3,Yape/Plin
2026-09-11,15:35:33,2,3,4,Efectivo
2026-09-11,12:59:30,4,4,1,Tarjeta
2026-09-11,13:36:42,2,15,2,Tarjeta
2026-09-11,12:17:31,1,10,2,Efectivo
2026-09-11,11:59:29,2,17,2,Tarjeta
2026-09-11,10:22:09,4,3,2,Tarjeta
2026-09-11,14:07:23,2,15,4,Efectivo
2026-09-11,08:21:41,4,7,4,Tarjeta
2026-09-11,10:18:54,3,5,1,Tarjeta
2026-09-11,12:36:16,3,14,3,Efectivo
2026-09-11,18:24:26,4,1,6,Yape/Plin
2026-09-11,18:30:33,4,17,1,Yape/Plin
2026-09-11,08:35:45,3,16,5,Tarjeta
2026-09-11,20:15:36,3,21,1,Yape/Plin
2026-09-11,13:40:01,3,1,5,Efectivo
2026-09-11,21:56:54,3,18,1,Tarjeta
2026-09-11,13:09:28,1,8,3,Tarjeta
2026-09-11,19:44:15,2,15,2,Yape/Plin
2026-09-11,15:08:59,1,13,4,Efectivo
2026-09-11,15:13:14,3,13,2,Efectivo
2026-09-11,19:11:59,1,11,3,Efectivo
2026-09-11,12:15:39,3,4,2,Efectivo
2026-09-11,18:41:18,3,6,3,Tarjeta
2026-09-11,18:29:58,3,16,5,Efectivo
2026-09-11,18:33:35,1,2,1,Yape/Plin
2026-09-11,10:56:06,3,12,5,Yape/Plin
2026-09-11,08:41:02,2,15,3,Efectivo
2026-09-11,10:42:22,3,21,1,Efectivo
2026-09-11,17:02:52,2,1,4,Tarjeta
2026-09-11,10:03:04,2,8,2,Tarjeta
2026-09-11,13:58:20,3,12,4,Efectivo
2026-09-11,13:18:11,4,4,3,Efectivo
2026-09-11,18:36:36,1,19,2,Tarjeta
2026-09-11,09:32:49,4,18,3,Efectivo
2026-09-11,16:28:55,3,2,6,Tarjeta
2026-09-11,08:52:13,4,20,6,Efectivo
2026-09-11,13:39:29,2,3,6,Tarjeta
2026-09-11,10:05:30,2,7,1,Tarjeta
2026-09-11,10:05:48,2,20,4,Yape/Plin
2026-09-11,10:26:05,1,4,3,Tarjeta
2026-09-11,13:08:07,4,18,1,Efectivo
2026-09-11,18:09:10,1,8,5,Tarjeta
2026-09-11,18:02:08,1,11,4,Tarjeta
2026-09-11,15:55:13,1,18,5,Tarjeta
2026-09-11,20:46:45,3,10,2,Tarjeta
2026-09-11,16:03:31,4,6,6,Yape/Plin
2026-09-11,18:33:35,1,8,2,Efectivo
2026-09-11,12:53:28,4,11,6,Tarjeta
2026-09-11,18:21:41,1,1,3,Efectivo
2026-09-11,20:38:14,1,9,6,Yape/Plin
2026-09-11,16:32:35,4,6,3,Tarjeta
2026-09-11,17:19:08,2,13,3,Efectivo
2026-09-11,20:45:25,4,3,2,Tarjeta
2026-09-11,13:02:11,2,9,5,Yape/Plin
2026-09-11,08:37:27,4,11,5,Yape/Plin
2026-09-11,10:33:29,4,11,1,Yape/Plin
2026-09-11,20:20:58,3,18,2,Efectivo
2026-09-11,10:46:02,2,6,4,Tarjeta
2026-09-11,18:47:39,4,13,6,Efectivo
2026-09-11,19:31:09,4,14,4,Yape/Plin
2026-09-11,10:43:01,1,17,1,Yape/Plin
2026-09-11,13:55:34,1,10,5,Tarjeta
2026-09-11,19:37:52,4,8,5,Tarjeta
2026-09-11,16:52:20,1,8,3,Tarjeta
2026-09-11,15:54:46,3,1,4,Yape/Plin
2026-09-11,13:16:18,1,7,6,Efectivo
2026-09-11,09:36:00,1,14,1,Tarjeta
2026-09-11,18:48:14,3,2,2,Tarjeta
2026-09-11,15:48:39,2,18,5,Efectivo
2026-09-11,17:53:11,4,14,5,Efectivo
2026-09-11,09:15:41,3,17,1,Efectivo
2026-09-11,21:40:36,3,4,1,Tarjeta
2026-09-11,11:34:09,4,21,6,Tarjeta
2026-09-11,14:06:22,4,13,2,Tarjeta
2026-09-11,09:30:26,3,12,2,Tarjeta
2026-09-11,18:55:31,1,19,3,Yape/Plin
2026-09-11,12:13:30,3,9,1,Yape/Plin
2026-09-11,17:27:05,1,12,6,Yape/Plin
2026-09-11,09:30:55,3,16,5,Efectivo
2026-09-11,11:26:48,1,12,5,Tarjeta
2026-09-11,21:12:42,3,20,5,Tarjeta
2026-09-11,20:31:57,3,8,2,Yape/Plin
2026-09-11,19:05:13,3,16,2,Yape/Plin
2026-09-11,08:05:26,2,18,5,Yape/Plin
2026-09-11,11:59:17,1,4,4,Efectivo
2026-09-11,10:38:33,3,7,2,Yape/Plin
2026-09-11,13:16:11,2,16,4,Yape/Plin
2026-09-11,08:15:52,4,13,6,Yape/Plin
2026-09-11,10:08:57,2,19,4,Yape/Plin
2026-09-11,16:52:52,4,6,4,Efectivo
2026-09-11,09:11:46,3,7,1,Yape/Plin
2026-09-11,11:12:13,2,13,2,Efectivo
2026-09-11,17:14:20,4,9,6,Efectivo
2026-09-11,14:19:06,3,16,1,Yape/Plin
2026-09-11,12:28:08,2,13,4,Yape/Plin
2026-09-11,12:26:52,1,15,1,Tarjeta
2026-09-11,21:44:08,1,4,5,Yape/Plin
2026-09-11,19:12:12,3,3,4,Efectivo
2026-09-11,19:35:01,3,1,3,Efectivo
2026-09-11,20:27:42,1,14,3,Efectivo
2026-09-11,11:43:14,4,14,3,Efectivo
2026-09-11,11:13:20,1,4,3,Yape/Plin
2026-09-11,12:21:00,2,14,5,Tarjeta
2026-09-11,20:05:20,1,18,2,Efectivo
2026-09-11,15:53:16,4,14,2,Efectivo
2026-09-11,14:53:33,3,5,6,Efectivo
2026-09-11,10:32:47,3,21,5,Yape/Plin
2026-09-11,16:53:51,2,13,3,Tarjeta
2026-09-11,10:36:41,3,21,5,Yape/Plin
2026-09-11,12:04:42,4,4,5,Tarjeta
2026-09-11,18:44:57,1,19,1,Efectivo
2026-09-11,13:21:23,1,9,2,Yape/Plin
2026-09-11,20:40:01,4,8,3,Efectivo
2026-09-11,09:52:31,4,20,5,Efectivo
2026-09-11,08:21:56,1,17,2,Tarjeta
2026-09-11,14:26:24,2,10,4,Efectivo
2026-09-11,17:53:15,1,10,5,Yape/Plin
2026-09-11,20:03:00,2,17,3,Yape/Plin
2026-09-11,17:33:43,3,10,1,Tarjeta
2026-09-11,10:09:44,2,7,3,Tarjeta
2026-09-11,17:11:47,2,16,1,Yape/Plin
2026-09-11,18:06:53,1,1,2,Efectivo
2026-09-11,09:22:04,4,9,3,Efectivo
2026-09-11,10:39:46,3,2,5,Yape/Plin
2026-09-11,15:47:14,3,4,1,Efectivo
2026-09-11,21:48:03,1,7,2,Tarjeta
2026-09-11,16:07:49,4,8,4,Tarjeta
2026-09-11,13:21:10,4,2,3,Tarjeta
2026-09-11,13:19:33,3,7,6,Efectivo
2026-09-11,15:09:46,1,10,2,Tarjeta
2026-09-11,10:36:56,2,11,6,Yape/Plin
2026-09-11,21:02:02,4,13,4,Tarjeta
2026-09-11,10:25:05,1,2,6,Yape/Plin
2026-09-11,10:53:12,4,2,1,Yape/Plin
2026-09-11,13:24:16,4,11,3,Yape/Plin
2026-09-11,18:16:39,1,11,2,Tarjeta
2026-09-11,14:11:23,4,17,1,Efectivo
2026-09-11,11:01:24,1,12,2,Yape/Plin
2026-09-11,11:06:30,2,21,4,Efectivo
2026-09-11,19:56:36,2,14,3,Yape/Plin
2026-09-11,20:32:56,4,19,3,Tarjeta
2026-09-11,20:12:32,2,3,4,Efectivo
2026-09-11,16:30:40,3,16,4,Yape/Plin
2026-09-11,21:39:41,3,9,4,Tarjeta
2026-09-11,08:40:28,2,13,6,Yape/Plin
2026-09-11,12:04:19,3,4,5,Yape/Plin
2026-09-11,08:04:17,2,4,5,Efectivo
2026-09-11,11:08:33,2,18,5,Tarjeta
2026-09-11,18:56:33,4,5,6,Yape/Plin
2026-09-11,12:31:35,1,1,1,Tarjeta
2026-09-11,15:23:56,4,9,1,Efectivo
2026-09-11,19:04:11,3,12,6,Efectivo
2026-09-11,19:45:41,2,19,2,Efectivo
2026-09-11,12:31:18,1,8,2,Yape/Plin
2026-09-11,08:21:01,3,19,6,Yape/Plin
2026-09-11,20:39:53,1,15,2,Efectivo
2026-09-11,13:35:47,4,17,4,Yape/Plin
2026-09-11,11:04:21,4,7,4,Tarjeta
2026-09-11,09:00:37,2,8,1,Tarjeta
2026-09-11,16:19:48,1,2,6,Efectivo
2026-09-11,12:36:35,999,11,4,Efectivo
2026-09-11,16:07:49,4,8,4,Tarjeta
2026-09-11,15:27:12,2,9999,3,Tarjeta
2026-09-11,16:52:16,4,21,300,Yape/Plin
2026-09-11,13:52:38,3,9999,3,Tarjeta
2026-09-11,08:40:28,2,13,6,Yape/Plin
