fecha,hora,tienda_id,producto_id,cantidad,medio_pago
2026-09-10,18:56:50,4,15,6,Tarjeta
2026-09-10,12:23:19,1,19,5,Yape/Plin
2026-09-10,12:38:06,4,20,6,Yape/Plin
2026-09-10,10:32:09,3,4,5,Tarjeta
2026-09-10,16:13:27,2,3,4,Tarjeta
2026-09-10,11:24:52,1,12,1,Yape/Plin
2026-09-10,08:21:04,4,20,4,Tarjeta
2026-09-10,21:53:10,3,17,4,Yape/Plin
2026-09-10,16:56:07,3,8,5,Yape/Plin
2026-09-10,19:33:37,1,3,2,Yape/Plin
2026-09-10,09:53:51,4,21,2,Tarjeta
2026-09-10,18:08:17,1,10,4,Yape/Plin
2026-09-10,12:40:38,1,7,4,Yape/Plin
2026-09-10,20:40:22,2,16,6,Yape/Plin
2026-09-10,21:56:06,3,6,2,Yape/Plin
2026-09-10,20:29:45,4,15,2,Yape/Plin
2026-09-10,11:46:18,1,8,5,Yape/Plin
2026-09-10,13:09:19,3,21,5,Yape/Plin
2026-09-10,13:44:48,1,2,2,Yape/Plin
2026-09-10,15:35:46,1,8,5,Yape/Plin
2026-09-10,13:03:34,3,7,6,Efectivo
2026-09-10,12:56:31,1,11,4,Efectivo
2026-09-10,10:43:52,4,4,3,Yape/Plin
2026-09-10,17:09:00,3,8,6,Efectivo
2026-09-10,10:59:02,2,18,2,Efectivo
2026-09-10,20:16:33,3,1,5,Efectivo
2026-09-10,14:20:10,3,11,3,Tarjeta
2026-09-10,16:42:54,4,5,5,Tarjeta
2026-09-10,10:00:07,1,18,1,Tarjeta
2026-09-10,08:48:23,2,8,3,Yape/Plin
2026-09-10,18:13:06,2,6,4,Yape/Plin
2026-09-10,19:42:37,3,6,1,Yape/Plin
2026-09-10,08:51:22,3,2,6,Yape/Plin
2026-09-10,19:42:25,1,18,3,Tarjeta
2026-09-10,15:12:52,2,19,5,Efectivo
2026-09-10,19:00:17,1,7,2,Yape/Plin
2026-09-10,14:53:16,4,12,6,Tarjeta
2026-09-10,15:10:28,4,15,6,Yape/Plin
2026-09-10,09:59:53,2,6,1,Yape/Plin
2026-09-10,21:26:55,1,10,4,Tarjeta
2026-09-10,12:05:26,1,13,5,Efectivo
2026-09-10,21:06:06,2,17,2,Tarjeta
2026-09-10,20:50:51,2,4,4,Yape/Plin
2026-09-10,18:47:53,4,5,4,Yape/Plin
2026-09-10,12:35:38,1,10,1,Yape/Plin
2026-09-10,15:03:23,2,7,3,Efectivo
2026-09-10,16:51:42,1,18,3,Yape/Plin
2026-09-10,09:38:20,2,21,5,Tarjeta
2026-09-10,13:00:13,2,16,6,Tarjeta
2026-09-10,14:33:10,4,18,3,Yape/Plin
2026-09-10,10:38:54,3,2,2,Tarjeta
2026-09-10,19:40:01,2,2,4,Tarjeta
2026-09-10,20:13:47,3,16,5,Efectivo
2026-09-10,15:39:34,1,12,2,Efectivo
2026-09-10,08:07:06,2,19,5,Efectivo
2026-09-10,19:27:35,3,21,5,Efectivo
2026-09-10,16:46:33,1,12,6,Efectivo
2026-09-10,20:48:07,3,8,3,Yape/Plin
2026-09-10,08:16:58,1,5,3,Efectivo
2026-09-10,21:07:38,4,8,2,Yape/Plin
2026-09-10,09:29:43,3,4,4,Yape/Plin
2026-09-10,12:29:08,1,5,5,Efectivo
2026-09-10,12:44:02,4,9,6,Efectivo
2026-09-10,10:39:12,1,8,5,Tarjeta
2026-09-10,15:53:17,4,8,6,Efectivo
2026-09-10,10:16:46,2,10,1,Yape/Plin
2026-09-10,17:20:46,3,8,1,Efectivo
2026-09-10,10:11:37,2,10,1,Tarjeta
2026-09-10,09:04:23,3,4,3,Yape/Plin
2026-09-10,21:23:56,4,21,6,Yape/Plin
2026-09-10,08:15:39,4,16,4,Tarjeta
2026-09-10,15:18:00,2,6,2,Tarjeta
2026-09-10,18:13:49,4,8,1,Efectivo
2026-09-10,21:42:56,4,8,2,Efectivo
2026-09-10,14:08:22,4,9,1,Efectivo
2026-09-10,10:32:21,2,18,6,Yape/Plin
2026-09-10,20:12:52,4,16,1,Yape/Plin
2026-09-10,18:35:29,1,5,5,Tarjeta
2026-09-10,20:18:13,4,21,2,Yape/Plin
2026-09-10,17:55:37,4,3,6,Efectivo
2026-09-10,21:41:44,3,3,6,Efectivo
2026-09-10,15:56:46,2,5,2,Yape/Plin
2026-09-10,16:34:25,1,11,5,Tarjeta
2026-09-10,18:06:16,2,18,1,Efectivo
2026-09-10,16:41:35,2,20,5,Efectivo
2026-09-10,09:23:53,4,6,3,Efectivo
2026-09-10,11:33:40,4,17,1,Tarjeta
2026-09-10,09:45:08,4,7,2,Efectivo
2026-09-10,15:15:33,1,10,6,Yape/Plin
2026-09-10,12:38:22,4,1,4,Yape/Plin
2026-09-10,15:44:48,1,12,2,Tarjeta
2026-09-10,13:31:43,1,20,3,Yape/Plin
2026-09-10,16:57:28,1,7,5,Efectivo
2026-09-10,21:30:00,4,1,5,Efectivo
2026-09-10,12:53:38,4,8,5,Yape/Plin
2026-09-10,10:19:26,2,3,4,Efectivo
2026-09-10,09:19:07,4,21,4,Yape/Plin
2026-09-10,13:22:47,1,10,2,Efectivo
2026-09-10,14:58:19,4,19,2,Efectivo
2026-09-10,19:48:04,1,10,1,Yape/Plin
2026-09-10,13:16:25,1,20,5,Tarjeta
2026-09-10,08:02:34,1,11,6,Efectivo
2026-09-10,13:11:43,1,1,5,Efectivo
2026-09-10,13:00:34,4,18,4,Yape/Plin
2026-09-10,08:39:14,3,15,3,Yape/Plin
2026-09-10,18:33:50,4,14,5,Tarjeta
2026-09-10,11:50:26,2,16,6,Yape/Plin
2026-09-10,08:59:46,4,1,4,Tarjeta
2026-09-10,08:10:42,2,14,1,Efectivo
2026-09-10,11:40:28,1,9,1,Tarjeta
2026-09-10,16:12:23,2,15,3,Efectivo
2026-09-10,09:50:52,2,1,1,Yape/Plin
2026-09-10,12:02:50,2,8,6,Efectivo
2026-09-10,10:43:29,4,19,2,Efectivo
2026-09-10,08:07:42,1,19,6,Yape/Plin
2026-09-10,20:52:38,2,11,1,Efectivo
2026-09-10,08:17:02,2,19,1,Yape/Plin
2026-09-10,08:13:00,2,12,1,Tarjeta
2026-09-10,09:47:48,2,19,5,Yape/Plin
2026-09-10,16:05:13,3,5,2,Tarjeta
2026-09-10,19:36:10,4,12,2,Efectivo
2026-09-10,20:00:09,2,5,4,Yape/Plin
2026-09-10,09:49:02,2,10,6,Tarjeta
2026-09-10,11:38:01,2,1,3,Tarjeta
2026-09-10,10:18:13,3,3,2,Efectivo
2026-09-10,12:44:38,4,8,6,Yape/Plin
2026-09-10,09:54:11,2,6,3,Tarjeta
2026-09-10,18:03:23,4,4,1,Yape/Plin
2026-09-10,16:39:30,1,11,3,Tarjeta
2026-09-10,10:49:55,2,12,4,Tarjeta
2026-09-10,13:02:20,4,14,4,Efectivo
2026-09-10,11:44:56,1,13,6,Efectivo
2026-09-10,15:11:41,1,17,3,Tarjeta
2026-09-10,13:47:56,3,17,3,Tarjeta
2026-09-10,15:19:59,3,20,2,Yape/Plin
2026-09-10,18:17:47,2,6,2,Tarjeta
2026-09-10,20:37:13,2,7,5,Yape/Plin
2026-09-10,17:34:51,1,16,5,Efectivo
2026-09-10,09:55:40,3,3,3,Tarjeta
2026-09-10,18:36:09,1,16,4,Tarjeta
2026-09-10,19:10:03,3,6,6,Efectivo
2026-09-10,13:21:27,1,19,4,Efectivo
2026-09-10,20:31:09,2,1,3,Tarjeta
2026-09-10,08:20:49,4,11,5,Yape/Plin
2026-09-10,20:19:13,2,11,2,Efectivo
2026-09-10,09:38:37,1,7,5,Yape/Plin
2026-09-10,14:02:00,1,18,3,Yape/Plin
2026-09-10,12:32:17,1,11,2,Tarjeta
2026-09-10,10:35:53,4,14,5,Yape/Plin
2026-09-10,13:13:19,2,4,6,Tarjeta
2026-09-10,20:29:34,3,13,5,Tarjeta
2026-09-10,10:50:51,2,8,4,Tarjeta
2026-09-10,19:03:27,2,2,4,Tarjeta
2026-09-10,18:10:15,4,11,5,Efectivo
2026-09-10,20:53:50,1,12,2,Efectivo
2026-09-10,09:34:25,1,16,6,Yape/Plin
2026-09-10,14:59:39,3,15,4,Yape/Plin
2026-09-10,08:04:12,2,15,2,Efectivo
2026-09-10,18:24:48,4,1,5,Yape/Plin
2026-09-10,13:50:51,4,6,3,Efectivo
2026-09-10,12:39:18,4,10,3,Yape/Plin
2026-09-10,15:13:20,2,2,6,Tarjeta
2026-09-10,15:51:12,3,5,3,Efectivo
2026-09-10,08:18:15,4,16,4,Efectivo
2026-09-10,09:11:45,1,1,5,Efectivo
2026-09-10,12:20:31,3,8,4,Efectivo
2026-09-10,13:06:11,2,9999,4,Tarjeta
2026-09-10,19:33:08,4,12,-2,Yape/Plin
2026-09-10,19:09:59,1,5,4,Yape/Plin
2026-09-10,15:34:33,999,14,2,Efectivo
2026-09-10,13:55:31,1,9999,2,Tarjeta
2026-09-10,21:56:06,3,6,2,Yape/Plin
2026-09-10,08:50:44,4,17,-2,Yape/Plin
