fecha,hora,tienda_id,producto_id,cantidad,medio_pago
2026-09-14,11:47:22,3,17,3,Yape/Plin
2026-09-14,16:06:31,4,3,1,Yape/Plin
2026-09-14,18:56:57,4,18,1,Tarjeta
2026-09-14,08:33:10,3,4,4,Efectivo
2026-09-14,19:46:18,1,15,1,Tarjeta
2026-09-14,15:04:39,3,7,3,Yape/Plin
2026-09-14,19:18:35,1,3,3,Yape/Plin
2026-09-14,09:31:04,2,11,5,Efectivo
2026-09-14,21:26:10,2,12,2,Yape/Plin
2026-09-14,21:19:34,2,15,3,Tarjeta
2026-09-14,15:26:50,3,12,5,Yape/Plin
2026-09-14,15:16:53,1,2,6,Tarjeta
2026-09-14,18:03:27,2,20,2,Efectivo
2026-09-14,20:32:20,2,20,1,Tarjeta
2026-09-14,08:03:28,2,19,5,Tarjeta
2026-09-14,17:03:54,4,19,4,Efectivo
2026-09-14,17:40:55,1,7,1,Efectivo
2026-09-14,18:42:07,4,18,4,Tarjeta
2026-09-14,13:22:59,2,19,1,Efectivo
2026-09-14,15:06:05,4,9,6,Yape/Plin
2026-09-14,10:00:50,4,16,4,Efectivo
2026-09-14,20:11:34,3,4,5,Yape/Plin
2026-09-14,12:57:25,1,1,5,Efectivo
2026-09-14,11:20:16,3,13,1,Efectivo
2026-09-14,18:01:58,4,2,3,Yape/Plin
2026-09-14,17:59:56,1,10,2,Yape/Plin
2026-09-14,18:55:41,1,5,6,Efectivo
2026-09-14,08:16:48,1,12,4,Tarjeta
2026-09-14,09:36:57,3,13,5,Tarjeta
2026-09-14,11:34:46,3,9,2,Efectivo
2026-09-14,17:28:20,2,20,4,Yape/Plin
2026-09-14,14:50:54,1,7,2,Efectivo
2026-09-14,13:31:14,4,16,4,Efectivo
2026-09-14,15:08:20,2,18,5,Yape/Plin
2026-09-14,20:01:41,2,18,5,Efectivo
2026-09-14,12:28:22,2,19,3,Yape/Plin
2026-09-14,18:42:20,4,9,3,Yape/Plin
2026-09-14,08:55:43,4,21,2,Yape/Plin
2026-09-14,21:37:47,2,18,6,Tarjeta
2026-09-14,09:28:10,3,18,2,Tarjeta
2026-09-14,18:55:26,2,1,2,Efectivo
2026-09-14,20:31:31,2,8,5,Efectivo
2026-09-14,13:58:34,2,15,6,Yape/Plin
2026-09-14,14:45:43,4,17,6,Yape/Plin
2026-09-14,18:56:27,4,8,1,Yape/Plin
2026-09-14,11:39:16,1,7,1,Yape/Plin
2026-09-14,09:13:59,4,11,3,Yape/Plin
2026-09-14,21:10:59,3,5,1,Tarjeta
2026-09-14,19:08:40,1,15,1,Yape/Plin
2026-09-14,13:50:20,3,18,2,Efectivo
2026-09-14,18:57:44,2,15,2,Tarjeta
2026-09-14,10:42:23,2,16,5,Efectivo
2026-09-14,15:31:20,4,14,1,Efectivo
2026-09-14,10:41:11,3,19,5,Efectivo
2026-09-14,14:46:48,1,12,6,Yape/Plin
2026-09-14,20:29:43,4,9,2,Efectivo
2026-09-14,09:23:26,4,3,3,Yape/Plin
2026-09-14,18:30:39,2,18,5,Yape/Plin
2026-09-14,21:28:11,1,17,5,Tarjeta
2026-09-14,13:04:21,2,11,2,Tarjeta
2026-09-14,20:47:44,3,1,2,Yape/Plin
2026-09-14,18:41:14,2,2,5,Tarjeta
2026-09-14,19:41:24,1,7,2,Tarjeta
2026-09-14,17:13:09,1,11,5,Tarjeta
2026-09-14,16:04:37,3,17,4,Efectivo
2026-09-14,18:00:42,4,5,5,Yape/Plin
2026-09-14,08:58:33,1,8,4,Yape/Plin
2026-09-14,09:31:52,3,16,2,Efectivo
2026-09-14,19:39:24,4,11,2,Efectivo
2026-09-14,11:18:25,1,1,5,Tarjeta
2026-09-14,14:40:33,2,18,3,Yape/Plin
2026-09-14,10:58:16,4,6,2,Yape/Plin
2026-09-14,08:36:51,4,13,2,Efectivo
2026-09-14,13:40:17,2,1,4,Efectivo
2026-09-14,09:58:19,1,19,1,Tarjeta
2026-09-14,12:52:32,3,13,6,Yape/Plin
2026-09-14,15:35:57,3,10,4,Tarjeta
2026-09-14,10:45:14,1,4,2,Yape/Plin
2026-09-14,11:28:11,1,19,2,Efectivo
2026-09-14,15:14:32,3,16,1,Yape/Plin
2026-09-14,15:08:01,3,11,6,Yape/Plin
2026-09-14,19:20:07,3,21,6,Yape/Plin
2026-09-14,11:49:29,3,8,5,Yape/Plin
2026-09-14,17:20:26,2,8,4,Yape/Plin
2026-09-14,12:35:22,1,5,2,Yape/Plin
2026-09-14,17:49:05,2,21,3,Yape/Plin
2026-09-14,10:35:05,2,21,1,Tarjeta
2026-09-14,19:00:57,3,13,2,Yape/Plin
2026-09-14,16:15:05,2,7,6,Efectivo
2026-09-14,14:29:10,1,18,6,Tarjeta
2026-09-14,21:54:58,3,19,4,Efectivo
2026-09-14,21:08:19,1,6,3,Yape/Plin
2026-09-14,21:51:49,4,19,5,Tarjeta
2026-09-14,21:36:45,2,10,3,Yape/Plin
2026-09-14,21:40:26,4,15,5,Tarjeta
2026-09-14,08:18:32,4,13,1,Efectivo
2026-09-14,18:16:07,4,21,3,Tarjeta
2026-09-14,21:23:53,2,14,5,Efectivo
2026-09-14,12:11:23,2,12,4,Yape/Plin
2026-09-14,10:40:22,1,9,4,Yape/Plin
2026-09-14,11:35:54,1,19,4,Tarjeta
2026-09-14,12:28:15,2,6,4,Efectivo
2026-09-14,10:05:13,2,7,1,Yape/Plin
2026-09-14,11:02:41,1,3,5,Tarjeta
2026-09-14,21:31:23,2,15,4,Efectivo
2026-09-14,09:38:07,2,10,1,Tarjeta
2026-09-14,13:26:58,2,3,4,Efectivo
2026-09-14,13:13:37,1,8,2,Yape/Plin
2026-09-14,18:38:38,2,8,2,Tarjeta
2026-09-14,09:55:28,3,14,3,Yape/Plin
2026-09-14,19:20:28,2,15,6,Tarjeta
2026-09-14,14:11:25,3,21,0,Yape/Plin
2026-09-14,13:03:20,999,12,4,Efectivo
2026-09-14,11:58:35,1,9999,2,Tarjeta
2026-09-14,08:01:08,999,8,1,Efectivo
2026-09-14,21:52:40,999,6,3,Efectivo
2026-09-14,08:16:48,1,12,4,Tarjeta
