fecha,hora,tienda_id,producto_id,cantidad,medio_pago
2026-09-08,13:28:06,3,18,4,Efectivo
2026-09-08,09:16:34,1,19,5,Tarjeta
2026-09-08,09:00:46,3,12,1,Yape/Plin
2026-09-08,08:15:30,3,2,6,Tarjeta
2026-09-08,21:43:01,4,4,4,Tarjeta
2026-09-08,09:33:23,3,2,1,Yape/Plin
2026-09-08,20:46:46,3,4,3,Efectivo
2026-09-08,19:26:51,3,12,1,Yape/Plin
2026-09-08,21:19:20,1,4,6,Yape/Plin
2026-09-08,14:53:44,4,3,1,Tarjeta
2026-09-08,08:15:46,3,8,4,Tarjeta
2026-09-08,18:43:20,3,6,3,Tarjeta
2026-09-08,09:59:12,4,19,3,Tarjeta
2026-09-08,15:00:09,2,12,2,Tarjeta
2026-09-08,19:38:54,3,15,6,Yape/Plin
2026-09-08,19:06:23,4,12,4,Tarjeta
2026-09-08,15:00:20,4,13,4,Efectivo
2026-09-08,11:11:16,4,1,3,Tarjeta
2026-09-08,21:27:00,4,6,1,Tarjeta
2026-09-08,11:14:18,3,13,5,Yape/Plin
2026-09-08,20:45:12,1,5,2,Yape/Plin
2026-09-08,14:31:58,3,18,3,Yape/Plin
2026-09-08,09:27:12,4,17,3,Efectivo
2026-09-08,14:22:31,3,21,3,Tarjeta
2026-09-08,15:30:04,2,16,2,Tarjeta
2026-09-08,19:43:52,2,10,4,Yape/Plin
2026-09-08,17:55:25,1,5,2,Efectivo
2026-09-08,21:00:27,2,4,5,Tarjeta
2026-09-08,11:10:35,4,16,4,Yape/Plin
2026-09-08,15:46:18,1,10,2,Efectivo
2026-09-08,14:25:52,4,14,6,Tarjeta
2026-09-08,12:29:23,3,8,6,Yape/Plin
2026-09-08,18:34:08,3,4,5,Efectivo
2026-09-08,14:39:56,4,13,2,Yape/Plin
2026-09-08,17:39:14,3,12,5,Tarjeta
2026-09-08,11:09:16,4,1,1,Tarjeta
2026-09-08,12:17:00,3,20,2,Yape/Plin
2026-09-08,19:57:06,4,20,5,Efectivo
2026-09-08,15:52:43,1,12,2,Efectivo
2026-09-08,13:35:18,1,18,4,Tarjeta
2026-09-08,21:38:45,1,6,3,Yape/Plin
2026-09-08,18:41:57,4,14,5,Yape/Plin
2026-09-08,19:31:02,4,15,5,Efectivo
2026-09-08,14:35:54,4,1,4,Tarjeta
2026-09-08,17:01:54,4,20,6,Tarjeta
2026-09-08,14:48:53,1,8,3,Efectivo
2026-09-08,17:14:21,4,13,3,Tarjeta
2026-09-08,19:03:57,2,21,4,Yape/Plin
2026-09-08,18:35:36,1,15,3,Yape/Plin
2026-09-08,18:46:48,4,13,1,Yape/Plin
2026-09-08,09:36:04,2,13,4,Tarjeta
2026-09-08,17:16:25,4,8,4,Efectivo
2026-09-08,18:24:22,3,10,2,Efectivo
2026-09-08,18:01:59,4,15,6,Yape/Plin
2026-09-08,13:58:50,4,13,6,Efectivo
2026-09-08,15:12:17,1,2,1,Tarjeta
2026-09-08,08:25:39,4,8,1,Yape/Plin
2026-09-08,15:22:10,4,18,5,Yape/Plin
2026-09-08,21:15:12,1,14,4,Yape/Plin
2026-09-08,08:11:26,4,7,6,Tarjeta
2026-09-08,10:17:13,2,9,1,Efectivo
2026-09-08,17:12:07,4,3,6,Tarjeta
2026-09-08,14:07:22,1,13,3,Efectivo
2026-09-08,18:08:33,3,12,2,Tarjeta
2026-09-08,10:45:54,3,18,4,Yape/Plin
2026-09-08,13:47:01,2,2,6,Yape/Plin
2026-09-08,16:57:37,1,15,6,Efectivo
2026-09-08,10:17:36,3,21,3,Efectivo
2026-09-08,14:24:05,4,3,1,Efectivo
2026-09-08,19:22:50,4,16,3,Tarjeta
2026-09-08,15:58:50,4,7,4,Tarjeta
2026-09-08,08:18:35,4,6,5,Efectivo
2026-09-08,17:09:28,4,18,4,Yape/Plin
2026-09-08,13:09:55,2,15,6,Tarjeta
2026-09-08,20:26:44,4,15,6,Efectivo
2026-09-08,15:21:30,2,5,4,Tarjeta
2026-09-08,21:29:46,2,3,3,Tarjeta
2026-09-08,17:54:35,2,3,6,Tarjeta
2026-09-08,10:38:48,1,16,4,Yape/Plin
2026-09-08,16:31:02,4,16,6,Tarjeta
2026-09-08,10:53:02,1,16,1,Efectivo
2026-09-08,21:03:50,3,5,3,Yape/Plin
2026-09-08,18:50:18,3,5,1,Yape/Plin
2026-09-08,12:21:38,4,4,3,Yape/Plin
2026-09-08,15:04:20,2,18,1,Tarjeta
2026-09-08,19:43:52,3,12,1,Yape/Plin
2026-09-08,10:39:05,3,5,1,Yape/Plin
2026-09-08,17:31:34,4,19,6,Tarjeta
2026-09-08,11:34:02,3,18,6,Tarjeta
2026-09-08,11:08:03,1,15,1,Tarjeta
2026-09-08,12:20:42,2,8,2,Tarjeta
2026-09-08,09:28:58,2,16,4,Tarjeta
2026-09-08,14:52:45,2,12,1,Efectivo
2026-09-08,17:58:23,2,3,6,Efectivo
2026-09-08,19:22:52,1,10,4,Efectivo
2026-09-08,09:30:50,2,11,6,Tarjeta
2026-09-08,11:53:19,2,18,6,Efectivo
2026-09-08,14:26:15,2,9999,2,Tarjeta
2026-09-08,11:35:32,2,14,300,Yape/Plin
2026-09-08,11:35:27,3,16,6,Efectivo
2026-09-08,16:00:17,4,9999,4,Tarjeta
2026-09-08,20:54:20,4,13,6,Efectivo
2026-09-08,15:31:01,2,9999,4,Tarjeta
